Address, Read/Write, Value, Soft,Hard,Hit,Evicted_pg#,Dirty_evicted_page,
F0,1	,-41715	,0	,0	,0	,0	,0	
44,0	,109	,0	,0	,0	,0	,0	
49,0	,138	,0	,0	,0	,0	,0	
CA,1	,-9652519	,0	,0	,0	,0	,0	
8B,0	,155	,0	,0	,0	,0	,0	
85,1	,4779916	,0	,0	,0	,0	,0	
B3,0	,222	,0	,0	,0	,0	,0	
7D,1	,7665841	,0	,0	,0	,0	,0	
DD,0	,11	,0	,0	,0	,0	,0	
CF,0	,229	,0	,0	,0	,0	,0	
33,1	,4240025	,0	,0	,0	,0	,0	
7D,0	,68	,0	,0	,0	,0	,0	
93,0	,256	,0	,0	,0	,0	,0	
2F,0	,10	,0	,0	,0	,0	,0	
0B,1	,-3096409	,0	,0	,0	,0	,0	
F0,0	,26	,0	,0	,0	,0	,0	
B9,1	,2491143	,0	,0	,0	,0	,0	
FD,0	,196	,0	,0	,0	,0	,0	
B6,0	,64	,0	,0	,0	,0	,0	
0D,0	,82	,0	,0	,0	,0	,0	
20,1	,-7296746	,0	,0	,0	,0	,0	
6F,0	,45	,0	,0	,0	,0	,0	
40,0	,151	,0	,0	,0	,0	,0	
BB,0	,229	,0	,0	,0	,0	,0	
D9,1	,3744552	,0	,0	,0	,0	,0	
96,0	,27	,0	,0	,0	,0	,0	
D4,0	,63	,0	,0	,0	,0	,0	
2C,0	,162	,0	,0	,0	,0	,0	
33,0	,249	,0	,0	,0	,0	,0	
2E,0	,134	,0	,0	,0	,0	,0	
62,1	,8983469	,0	,0	,0	,0	,0	
FD,0	,81	,0	,0	,0	,0	,0	
45,0	,208	,0	,0	,0	,0	,0	
6A,0	,195	,0	,0	,0	,0	,0	
11,0	,107	,0	,0	,0	,0	,0	
5B,0	,121	,0	,0	,0	,0	,0	
D2,0	,93	,0	,0	,0	,0	,0	
79,0	,127	,0	,0	,0	,0	,0	
DB,0	,141	,0	,0	,0	,0	,0	
6B,0	,82	,0	,0	,0	,0	,0	
FC,1	,-471657	,0	,0	,0	,0	,0	
91,0	,48	,0	,0	,0	,0	,0	
83,0	,211	,0	,0	,0	,0	,0	
37,1	,8026284	,0	,0	,0	,0	,0	
AA,0	,153	,0	,0	,0	,0	,0	
B8,0	,250	,0	,0	,0	,0	,0	
C6,0	,172	,0	,0	,0	,0	,0	
30,0	,105	,0	,0	,0	,0	,0	
E3,1	,-7994271	,0	,0	,0	,0	,0	
CD,1	,-1730531	,0	,0	,0	,0	,0	
B7,1	,9260157	,0	,0	,0	,0	,0	
36,0	,190	,0	,0	,0	,0	,0	
EC,1	,6493385	,0	,0	,0	,0	,0	
2A,0	,186	,0	,0	,0	,0	,0	
2C,0	,227	,0	,0	,0	,0	,0	
D5,0	,152	,0	,0	,0	,0	,0	
62,0	,144	,0	,0	,0	,0	,0	
4F,1	,-1443078	,0	,0	,0	,0	,0	
A8,0	,51	,0	,0	,0	,0	,0	
E7,0	,204	,0	,0	,0	,0	,0	
CA,0	,87	,0	,0	,0	,0	,0	
73,0	,20	,0	,0	,0	,0	,0	
02,0	,222	,0	,0	,0	,0	,0	
1C,0	,201	,0	,0	,0	,0	,0	
52,0	,167	,0	,0	,0	,0	,0	
15,0	,182	,0	,0	,0	,0	,0	
56,0	,191	,0	,0	,0	,0	,0	
B4,1	,230334	,0	,0	,0	,0	,0	
E5,0	,149	,0	,0	,0	,0	,0	
5B,0	,145	,0	,0	,0	,0	,0	
50,0	,237	,0	,0	,0	,0	,0	
78,0	,182	,0	,0	,0	,0	,0	
19,0	,57	,0	,0	,0	,0	,0	
44,1	,-7446529	,0	,0	,0	,0	,0	
3A,0	,206	,0	,0	,0	,0	,0	
81,0	,223	,0	,0	,0	,0	,0	
19,0	,162	,0	,0	,0	,0	,0	
01,0	,142	,0	,0	,0	,0	,0	
2F,0	,112	,0	,0	,0	,0	,0	
A5,0	,179	,0	,0	,0	,0	,0	
FC,1	,-8387038	,0	,0	,0	,0	,0	
01,0	,123	,0	,0	,0	,0	,0	
EC,0	,179	,0	,0	,0	,0	,0	
DD,0	,236	,0	,0	,0	,0	,0	
F7,0	,48	,0	,0	,0	,0	,0	
77,0	,85	,0	,0	,0	,0	,0	
D2,0	,100	,0	,0	,0	,0	,0	
60,0	,97	,0	,0	,0	,0	,0	
54,0	,109	,0	,0	,0	,0	,0	
68,0	,92	,0	,0	,0	,0	,0	
6A,1	,-3849481	,0	,0	,0	,0	,0	
97,0	,115	,0	,0	,0	,0	,0	
A4,0	,30	,0	,0	,0	,0	,0	
0A,0	,228	,0	,0	,0	,0	,0	
DF,1	,4617168	,0	,0	,0	,0	,0	
8D,1	,-1434702	,0	,0	,0	,0	,0	
8D,0	,174	,0	,0	,0	,0	,0	
DB,0	,248	,0	,0	,0	,0	,0	
08,0	,126	,0	,0	,0	,0	,0	
4D,0	,118	,0	,0	,0	,0	,0	
0E,0	,156	,0	,0	,0	,0	,0	
FF,0	,155	,0	,0	,0	,0	,0	
4B,0	,200	,0	,0	,0	,0	,0	
AC,0	,22	,0	,0	,0	,0	,0	
08,0	,194	,0	,0	,0	,0	,0	
1B,0	,10	,0	,0	,0	,0	,0	
4F,0	,104	,0	,0	,0	,0	,0	
BD,0	,106	,0	,0	,0	,0	,0	
45,0	,77	,0	,0	,0	,0	,0	
0C,0	,146	,0	,0	,0	,0	,0	
8D,0	,128	,0	,0	,0	,0	,0	
8E,0	,252	,0	,0	,0	,0	,0	
C1,0	,23	,0	,0	,0	,0	,0	
EB,0	,15	,0	,0	,0	,0	,0	
CE,0	,205	,0	,0	,0	,0	,0	
4B,0	,157	,0	,0	,0	,0	,0	
E4,0	,149	,0	,0	,0	,0	,0	
2B,0	,237	,0	,0	,0	,0	,0	
60,0	,235	,0	,0	,0	,0	,0	
21,1	,8700979	,0	,0	,0	,0	,0	
83,0	,7	,0	,0	,0	,0	,0	
9C,0	,100	,0	,0	,0	,0	,0	
65,0	,50	,0	,0	,0	,0	,0	
D0,0	,58	,0	,0	,0	,0	,0	
F5,0	,87	,0	,0	,0	,0	,0	
6D,0	,45	,0	,0	,0	,0	,0	
18,0	,149	,0	,0	,0	,0	,0	
07,0	,66	,0	,0	,0	,0	,0	
E4,0	,238	,0	,0	,0	,0	,0	
0F,0	,112	,0	,0	,0	,0	,0	
26,1	,5841938	,0	,0	,0	,0	,0	
0A,0	,149	,0	,0	,0	,0	,0	
00,0	,21	,0	,0	,0	,0	,0	
C8,1	,-1302781	,0	,0	,0	,0	,0	
2E,0	,109	,0	,0	,0	,0	,0	
0B,0	,50	,0	,0	,0	,0	,0	
DD,0	,15	,0	,0	,0	,0	,0	
B1,0	,177	,0	,0	,0	,0	,0	
8F,0	,239	,0	,0	,0	,0	,0	
D8,1	,3155	,0	,0	,0	,0	,0	
F5,1	,2175086	,0	,0	,0	,0	,0	
EC,0	,91	,0	,0	,0	,0	,0	
E6,0	,66	,0	,0	,0	,0	,0	
4A,0	,242	,0	,0	,0	,0	,0	
89,0	,232	,0	,0	,0	,0	,0	
2D,0	,242	,0	,0	,0	,0	,0	
EF,1	,-7697913	,0	,0	,0	,0	,0	
3D,0	,236	,0	,0	,0	,0	,0	
8A,0	,191	,0	,0	,0	,0	,0	
D9,1	,1426898	,0	,0	,0	,0	,0	
8A,0	,187	,0	,0	,0	,0	,0	
92,0	,54	,0	,0	,0	,0	,0	
4A,1	,7164096	,0	,0	,0	,0	,0	
E7,0	,49	,0	,0	,0	,0	,0	
19,0	,16	,0	,0	,0	,0	,0	
A7,0	,193	,0	,0	,0	,0	,0	
95,0	,138	,0	,0	,0	,0	,0	
E6,0	,190	,0	,0	,0	,0	,0	
28,0	,174	,0	,0	,0	,0	,0	
D1,0	,128	,0	,0	,0	,0	,0	
A9,0	,45	,0	,0	,0	,0	,0	
7A,0	,241	,0	,0	,0	,0	,0	
90,1	,8501789	,0	,0	,0	,0	,0	
AC,0	,217	,0	,0	,0	,0	,0	
Address, Read/Write, Value, Soft,Hard,Hit,Evicted_pg#,Dirty_evicted_page,
A9,0	,212	,0	,0	,0	,0	,0	
4C,0	,66	,0	,0	,0	,0	,0	
FA,0	,112	,0	,0	,0	,0	,0	
06,0	,105	,0	,0	,0	,0	,0	
3E,0	,96	,0	,0	,0	,0	,0	
FF,0	,43	,0	,0	,0	,0	,0	
BA,0	,188	,0	,0	,0	,0	,0	
85,0	,246	,0	,0	,0	,0	,0	
7B,0	,12	,0	,0	,0	,0	,0	
15,0	,136	,0	,0	,0	,0	,0	
5E,0	,165	,0	,0	,0	,0	,0	
9E,0	,13	,0	,0	,0	,0	,0	
5A,0	,120	,0	,0	,0	,0	,0	
B5,0	,232	,0	,0	,0	,0	,0	
DC,0	,202	,0	,0	,0	,0	,0	
5C,0	,62	,0	,0	,0	,0	,0	
A8,0	,0	,0	,0	,0	,0	,0	
74,0	,220	,0	,0	,0	,0	,0	
14,0	,5	,0	,0	,0	,0	,0	
37,0	,121	,0	,0	,0	,0	,0	
15,0	,140	,0	,0	,0	,0	,0	
8C,0	,230	,0	,0	,0	,0	,0	
18,0	,26	,0	,0	,0	,0	,0	
BC,0	,27	,0	,0	,0	,0	,0	
33,0	,158	,0	,0	,0	,0	,0	
4A,0	,92	,0	,0	,0	,0	,0	
68,0	,188	,0	,0	,0	,0	,0	
BD,0	,151	,0	,0	,0	,0	,0	
7C,0	,101	,0	,0	,0	,0	,0	
95,0	,163	,0	,0	,0	,0	,0	
A1,0	,56	,0	,0	,0	,0	,0	
BC,0	,47	,0	,0	,0	,0	,0	
91,0	,67	,0	,0	,0	,0	,0	
36,0	,20	,0	,0	,0	,0	,0	
69,0	,151	,0	,0	,0	,0	,0	
A2,0	,95	,0	,0	,0	,0	,0	
B1,0	,116	,0	,0	,0	,0	,0	
D6,0	,90	,0	,0	,0	,0	,0	
8F,0	,209	,0	,0	,0	,0	,0	
17,0	,178	,0	,0	,0	,0	,0	
58,0	,16	,0	,0	,0	,0	,0	
79,0	,102	,0	,0	,0	,0	,0	
68,0	,22	,0	,0	,0	,0	,0	
A3,0	,145	,0	,0	,0	,0	,0	
28,0	,211	,0	,0	,0	,0	,0	
B4,0	,164	,0	,0	,0	,0	,0	
B2,0	,153	,0	,0	,0	,0	,0	
76,0	,28	,0	,0	,0	,0	,0	
8C,0	,22	,0	,0	,0	,0	,0	
F7,0	,166	,0	,0	,0	,0	,0	
FC,0	,207	,0	,0	,0	,0	,0	
6A,0	,41	,0	,0	,0	,0	,0	
B7,0	,196	,0	,0	,0	,0	,0	
15,0	,217	,0	,0	,0	,0	,0	
F0,0	,167	,0	,0	,0	,0	,0	
43,1	,8801665	,0	,0	,0	,0	,0	
AE,0	,132	,0	,0	,0	,0	,0	
8C,0	,107	,0	,0	,0	,0	,0	
A1,0	,222	,0	,0	,0	,0	,0	
45,0	,146	,0	,0	,0	,0	,0	
66,0	,178	,0	,0	,0	,0	,0	
52,1	,-779806	,0	,0	,0	,0	,0	
7B,1	,-5920482	,0	,0	,0	,0	,0	
29,0	,28	,0	,0	,0	,0	,0	
4A,0	,73	,0	,0	,0	,0	,0	
CF,0	,44	,0	,0	,0	,0	,0	
F0,0	,9	,0	,0	,0	,0	,0	
8F,0	,174	,0	,0	,0	,0	,0	
68,1	,-4050064	,0	,0	,0	,0	,0	
57,0	,149	,0	,0	,0	,0	,0	
B1,0	,82	,0	,0	,0	,0	,0	
89,1	,-9773036	,0	,0	,0	,0	,0	
5E,0	,140	,0	,0	,0	,0	,0	
05,0	,72	,0	,0	,0	,0	,0	
1C,0	,147	,0	,0	,0	,0	,0	
94,0	,211	,0	,0	,0	,0	,0	
B0,1	,-3427812	,0	,0	,0	,0	,0	
33,0	,201	,0	,0	,0	,0	,0	
E2,1	,4453926	,0	,0	,0	,0	,0	
7B,0	,53	,0	,0	,0	,0	,0	
C9,0	,63	,0	,0	,0	,0	,0	
6B,0	,102	,0	,0	,0	,0	,0	
08,0	,63	,0	,0	,0	,0	,0	
40,1	,-4223418	,0	,0	,0	,0	,0	
90,1	,8769462	,0	,0	,0	,0	,0	
5F,0	,150	,0	,0	,0	,0	,0	
FB,1	,2140778	,0	,0	,0	,0	,0	
2C,0	,120	,0	,0	,0	,0	,0	
38,0	,19	,0	,0	,0	,0	,0	
4D,0	,177	,0	,0	,0	,0	,0	
4C,0	,77	,0	,0	,0	,0	,0	
40,1	,-6995597	,0	,0	,0	,0	,0	
DC,0	,192	,0	,0	,0	,0	,0	
C1,0	,173	,0	,0	,0	,0	,0	
01,0	,81	,0	,0	,0	,0	,0	
ED,0	,181	,0	,0	,0	,0	,0	
B5,0	,3	,0	,0	,0	,0	,0	
3B,0	,4	,0	,0	,0	,0	,0	
90,0	,82	,0	,0	,0	,0	,0	
CC,0	,198	,0	,0	,0	,0	,0	
2D,0	,77	,0	,0	,0	,0	,0	
58,0	,240	,0	,0	,0	,0	,0	
D2,0	,140	,0	,0	,0	,0	,0	
E9,0	,45	,0	,0	,0	,0	,0	
27,1	,7478895	,0	,0	,0	,0	,0	
48,0	,214	,0	,0	,0	,0	,0	
76,0	,127	,0	,0	,0	,0	,0	
3B,0	,11	,0	,0	,0	,0	,0	
90,1	,77083	,0	,0	,0	,0	,0	
D0,1	,-4241771	,0	,0	,0	,0	,0	
E6,0	,217	,0	,0	,0	,0	,0	
85,1	,-1639212	,0	,0	,0	,0	,0	
00,1	,-2458277	,0	,0	,0	,0	,0	
B1,0	,249	,0	,0	,0	,0	,0	
BB,1	,3259943	,0	,0	,0	,0	,0	
DE,0	,54	,0	,0	,0	,0	,0	
23,0	,106	,0	,0	,0	,0	,0	
E5,0	,251	,0	,0	,0	,0	,0	
A9,0	,127	,0	,0	,0	,0	,0	
86,0	,103	,0	,0	,0	,0	,0	
ED,0	,254	,0	,0	,0	,0	,0	
D7,0	,46	,0	,0	,0	,0	,0	
5D,0	,87	,0	,0	,0	,0	,0	
82,0	,128	,0	,0	,0	,0	,0	
61,0	,140	,0	,0	,0	,0	,0	
97,0	,103	,0	,0	,0	,0	,0	
F6,0	,120	,0	,0	,0	,0	,0	
58,0	,84	,0	,0	,0	,0	,0	
75,0	,161	,0	,0	,0	,0	,0	
E0,0	,122	,0	,0	,0	,0	,0	
49,0	,247	,0	,0	,0	,0	,0	
FA,1	,2977147	,0	,0	,0	,0	,0	
40,0	,94	,0	,0	,0	,0	,0	
36,0	,5	,0	,0	,0	,0	,0	
CF,0	,152	,0	,0	,0	,0	,0	
83,0	,254	,0	,0	,0	,0	,0	
71,0	,139	,0	,0	,0	,0	,0	
EC,0	,102	,0	,0	,0	,0	,0	
E8,0	,54	,0	,0	,0	,0	,0	
DE,0	,21	,0	,0	,0	,0	,0	
1D,0	,235	,0	,0	,0	,0	,0	
B0,0	,212	,0	,0	,0	,0	,0	
72,1	,9856928	,0	,0	,0	,0	,0	
6B,0	,160	,0	,0	,0	,0	,0	
DD,0	,243	,0	,0	,0	,0	,0	
15,0	,118	,0	,0	,0	,0	,0	
9C,0	,107	,0	,0	,0	,0	,0	
BF,0	,38	,0	,0	,0	,0	,0	
AA,1	,-5536244	,0	,0	,0	,0	,0	
CD,0	,157	,0	,0	,0	,0	,0	
5A,0	,113	,0	,0	,0	,0	,0	
85,0	,169	,0	,0	,0	,0	,0	
70,1	,2046060	,0	,0	,0	,0	,0	
65,0	,99	,0	,0	,0	,0	,0	
14,0	,31	,0	,0	,0	,0	,0	
AE,0	,76	,0	,0	,0	,0	,0	
1D,1	,440989	,0	,0	,0	,0	,0	
39,0	,158	,0	,0	,0	,0	,0	
AA,1	,9666146	,0	,0	,0	,0	,0	
9A,0	,150	,0	,0	,0	,0	,0	
CA,0	,146	,0	,0	,0	,0	,0	
D3,0	,147	,0	,0	,0	,0	,0	
2A,0	,69	,0	,0	,0	,0	,0	
E3,0	,109	,0	,0	,0	,0	,0	
4C,0	,163	,0	,0	,0	,0	,0	
0D,0	,30	,0	,0	,0	,0	,0	
E3,0	,37	,0	,0	,0	,0	,0	
A2,0	,195	,0	,0	,0	,0	,0	
22,0	,141	,0	,0	,0	,0	,0	
81,0	,55	,0	,0	,0	,0	,0	
C5,1	,-4574823	,0	,0	,0	,0	,0	
C9,1	,6545843	,0	,0	,0	,0	,0	
03,0	,100	,0	,0	,0	,0	,0	
6F,0	,48	,0	,0	,0	,0	,0	
5B,1	,2025830	,0	,0	,0	,0	,0	
49,0	,146	,0	,0	,0	,0	,0	
3F,0	,217	,0	,0	,0	,0	,0	
DE,0	,68	,0	,0	,0	,0	,0	
CD,0	,96	,0	,0	,0	,0	,0	
E0,0	,173	,0	,0	,0	,0	,0	
FF,0	,181	,0	,0	,0	,0	,0	
1D,0	,105	,0	,0	,0	,0	,0	
42,1	,-9573081	,0	,0	,0	,0	,0	
33,0	,26	,0	,0	,0	,0	,0	
73,0	,81	,0	,0	,0	,0	,0	
41,0	,224	,0	,0	,0	,0	,0	
D4,1	,-9976625	,0	,0	,0	,0	,0	
DF,0	,191	,0	,0	,0	,0	,0	
AB,1	,-4892328	,0	,0	,0	,0	,0	
E4,0	,190	,0	,0	,0	,0	,0	
2C,0	,91	,0	,0	,0	,0	,0	
A9,0	,123	,0	,0	,0	,0	,0	
48,0	,195	,0	,0	,0	,0	,0	
C8,0	,47	,0	,0	,0	,0	,0	
0E,0	,177	,0	,0	,0	,0	,0	
49,0	,162	,0	,0	,0	,0	,0	
92,1	,-1750625	,0	,0	,0	,0	,0	
E6,0	,141	,0	,0	,0	,0	,0	
71,0	,132	,0	,0	,0	,0	,0	
37,0	,45	,0	,0	,0	,0	,0	
74,1	,-6069627	,0	,0	,0	,0	,0	
6B,1	,-9201168	,0	,0	,0	,0	,0	
11,0	,127	,0	,0	,0	,0	,0	
31,0	,43	,0	,0	,0	,0	,0	
D5,0	,14	,0	,0	,0	,0	,0	
A7,0	,82	,0	,0	,0	,0	,0	
37,0	,248	,0	,0	,0	,0	,0	
E4,0	,177	,0	,0	,0	,0	,0	
35,0	,84	,0	,0	,0	,0	,0	
3C,1	,-7384474	,0	,0	,0	,0	,0	
E0,0	,5	,0	,0	,0	,0	,0	
51,0	,194	,0	,0	,0	,0	,0	
BF,0	,216	,0	,0	,0	,0	,0	
8E,0	,81	,0	,0	,0	,0	,0	
D5,0	,120	,0	,0	,0	,0	,0	
AF,0	,155	,0	,0	,0	,0	,0	
33,0	,175	,0	,0	,0	,0	,0	
4C,1	,-2779045	,0	,0	,0	,0	,0	
E6,0	,97	,0	,0	,0	,0	,0	
16,0	,122	,0	,0	,0	,0	,0	
D7,0	,156	,0	,0	,0	,0	,0	
92,0	,115	,0	,0	,0	,0	,0	
40,0	,181	,0	,0	,0	,0	,0	
52,0	,254	,0	,0	,0	,0	,0	
44,0	,25	,0	,0	,0	,0	,0	
9A,0	,86	,0	,0	,0	,0	,0	
3B,0	,58	,0	,0	,0	,0	,0	
4C,0	,156	,0	,0	,0	,0	,0	
F0,0	,33	,0	,0	,0	,0	,0	
CA,0	,248	,0	,0	,0	,0	,0	
03,1	,-3464627	,0	,0	,0	,0	,0	
25,0	,203	,0	,0	,0	,0	,0	
B2,0	,38	,0	,0	,0	,0	,0	
35,0	,171	,0	,0	,0	,0	,0	
3C,1	,-9683075	,0	,0	,0	,0	,0	
42,0	,246	,0	,0	,0	,0	,0	
EC,0	,109	,0	,0	,0	,0	,0	
9B,0	,18	,0	,0	,0	,0	,0	
AE,0	,6	,0	,0	,0	,0	,0	
EA,1	,-7052080	,0	,0	,0	,0	,0	
5E,0	,0	,0	,0	,0	,0	,0	
5A,0	,65	,0	,0	,0	,0	,0	
06,0	,137	,0	,0	,0	,0	,0	
3F,0	,208	,0	,0	,0	,0	,0	
46,1	,8844274	,0	,0	,0	,0	,0	
A8,0	,31	,0	,0	,0	,0	,0	
39,0	,93	,0	,0	,0	,0	,0	
0B,0	,5	,0	,0	,0	,0	,0	
F9,0	,140	,0	,0	,0	,0	,0	
D6,0	,79	,0	,0	,0	,0	,0	
FB,0	,244	,0	,0	,0	,0	,0	
29,0	,151	,0	,0	,0	,0	,0	
1D,0	,186	,0	,0	,0	,0	,0	
84,0	,93	,0	,0	,0	,0	,0	
C8,0	,51	,0	,0	,0	,0	,0	
5C,0	,202	,0	,0	,0	,0	,0	
6B,0	,121	,0	,0	,0	,0	,0	
8F,1	,-2730804	,0	,0	,0	,0	,0	
7E,1	,3243680	,0	,0	,0	,0	,0	
65,0	,105	,0	,0	,0	,0	,0	
41,0	,5	,0	,0	,0	,0	,0	
78,0	,33	,0	,0	,0	,0	,0	
99,0	,161	,0	,0	,0	,0	,0	
7F,1	,7469516	,0	,0	,0	,0	,0	
0C,0	,100	,0	,0	,0	,0	,0	
44,0	,158	,0	,0	,0	,0	,0	
BA,0	,202	,0	,0	,0	,0	,0	
A9,0	,200	,0	,0	,0	,0	,0	
BE,0	,242	,0	,0	,0	,0	,0	
BE,0	,199	,0	,0	,0	,0	,0	
98,0	,74	,0	,0	,0	,0	,0	
38,0	,218	,0	,0	,0	,0	,0	
AB,0	,34	,0	,0	,0	,0	,0	
09,1	,-2204315	,0	,0	,0	,0	,0	
4E,0	,29	,0	,0	,0	,0	,0	
97,0	,68	,0	,0	,0	,0	,0	
BF,0	,159	,0	,0	,0	,0	,0	
44,0	,204	,0	,0	,0	,0	,0	
A6,0	,229	,0	,0	,0	,0	,0	
D1,0	,137	,0	,0	,0	,0	,0	
22,0	,193	,0	,0	,0	,0	,0	
B2,0	,88	,0	,0	,0	,0	,0	
BE,0	,101	,0	,0	,0	,0	,0	
CD,1	,-9714630	,0	,0	,0	,0	,0	
A3,0	,210	,0	,0	,0	,0	,0	
00,0	,45	,0	,0	,0	,0	,0	
9F,0	,33	,0	,0	,0	,0	,0	
FF,1	,2895311	,0	,0	,0	,0	,0	
F0,0	,122	,0	,0	,0	,0	,0	
12,0	,237	,0	,0	,0	,0	,0	
0E,0	,64	,0	,0	,0	,0	,0	
74,0	,32	,0	,0	,0	,0	,0	
A4,0	,235	,0	,0	,0	,0	,0	
12,0	,197	,0	,0	,0	,0	,0	
58,0	,78	,0	,0	,0	,0	,0	
95,0	,137	,0	,0	,0	,0	,0	
43,0	,40	,0	,0	,0	,0	,0	
93,0	,44	,0	,0	,0	,0	,0	
8E,0	,21	,0	,0	,0	,0	,0	
1C,0	,89	,0	,0	,0	,0	,0	
8C,0	,126	,0	,0	,0	,0	,0	
3F,0	,226	,0	,0	,0	,0	,0	
62,0	,100	,0	,0	,0	,0	,0	
8A,0	,140	,0	,0	,0	,0	,0	
22,1	,9076343	,0	,0	,0	,0	,0	
3E,1	,1313727	,0	,0	,0	,0	,0	
B1,0	,73	,0	,0	,0	,0	,0	
97,0	,204	,0	,0	,0	,0	,0	
9B,0	,169	,0	,0	,0	,0	,0	
CD,0	,149	,0	,0	,0	,0	,0	
6A,0	,152	,0	,0	,0	,0	,0	
6E,0	,245	,0	,0	,0	,0	,0	
D3,0	,158	,0	,0	,0	,0	,0	
96,1	,2247108	,0	,0	,0	,0	,0	
CF,1	,8805459	,0	,0	,0	,0	,0	
56,0	,203	,0	,0	,0	,0	,0	
E8,0	,254	,0	,0	,0	,0	,0	
93,1	,6801965	,0	,0	,0	,0	,0	
F8,0	,50	,0	,0	,0	,0	,0	
0B,0	,231	,0	,0	,0	,0	,0	
E8,0	,95	,0	,0	,0	,0	,0	
92,1	,-880214	,0	,0	,0	,0	,0	
76,0	,21	,0	,0	,0	,0	,0	
13,0	,172	,0	,0	,0	,0	,0	
FD,0	,222	,0	,0	,0	,0	,0	
20,0	,77	,0	,0	,0	,0	,0	
0B,0	,252	,0	,0	,0	,0	,0	
48,0	,229	,0	,0	,0	,0	,0	
AD,0	,181	,0	,0	,0	,0	,0	
49,1	,2379603	,0	,0	,0	,0	,0	
1B,0	,98	,0	,0	,0	,0	,0	
C4,1	,9318519	,0	,0	,0	,0	,0	
F1,0	,48	,0	,0	,0	,0	,0	
B4,0	,116	,0	,0	,0	,0	,0	
92,0	,210	,0	,0	,0	,0	,0	
91,0	,64	,0	,0	,0	,0	,0	
69,1	,8671696	,0	,0	,0	,0	,0	
1A,0	,239	,0	,0	,0	,0	,0	
4A,0	,193	,0	,0	,0	,0	,0	
81,0	,197	,0	,0	,0	,0	,0	
F1,0	,137	,0	,0	,0	,0	,0	
8A,0	,177	,0	,0	,0	,0	,0	
29,0	,69	,0	,0	,0	,0	,0	
FE,0	,65	,0	,0	,0	,0	,0	
78,0	,90	,0	,0	,0	,0	,0	
1F,0	,90	,0	,0	,0	,0	,0	
0B,0	,227	,0	,0	,0	,0	,0	
2C,0	,246	,0	,0	,0	,0	,0	
21,0	,3	,0	,0	,0	,0	,0	
5C,0	,239	,0	,0	,0	,0	,0	
32,0	,1	,0	,0	,0	,0	,0	
37,1	,549128	,0	,0	,0	,0	,0	
55,0	,130	,0	,0	,0	,0	,0	
13,0	,185	,0	,0	,0	,0	,0	
9D,1	,9688323	,0	,0	,0	,0	,0	
B0,0	,253	,0	,0	,0	,0	,0	
B0,0	,205	,0	,0	,0	,0	,0	
74,0	,223	,0	,0	,0	,0	,0	
E0,0	,111	,0	,0	,0	,0	,0	
63,1	,-1474716	,0	,0	,0	,0	,0	
0D,1	,-9655058	,0	,0	,0	,0	,0	
59,0	,9	,0	,0	,0	,0	,0	
44,0	,234	,0	,0	,0	,0	,0	
9D,1	,6410206	,0	,0	,0	,0	,0	
B8,0	,211	,0	,0	,0	,0	,0	
95,0	,27	,0	,0	,0	,0	,0	
95,0	,41	,0	,0	,0	,0	,0	
E1,1	,-8380674	,0	,0	,0	,0	,0	
14,0	,58	,0	,0	,0	,0	,0	
23,0	,170	,0	,0	,0	,0	,0	
D3,1	,-7822798	,0	,0	,0	,0	,0	
42,1	,1382751	,0	,0	,0	,0	,0	
DD,1	,3227134	,0	,0	,0	,0	,0	
FD,0	,55	,0	,0	,0	,0	,0	
0D,0	,206	,0	,0	,0	,0	,0	
B3,1	,-3768373	,0	,0	,0	,0	,0	
4A,0	,145	,0	,0	,0	,0	,0	
9F,0	,58	,0	,0	,0	,0	,0	
5B,1	,513205	,0	,0	,0	,0	,0	
F0,0	,223	,0	,0	,0	,0	,0	
08,0	,147	,0	,0	,0	,0	,0	
CD,0	,244	,0	,0	,0	,0	,0	
E6,1	,-7156431	,0	,0	,0	,0	,0	
DA,0	,116	,0	,0	,0	,0	,0	
D6,0	,125	,0	,0	,0	,0	,0	
3E,0	,113	,0	,0	,0	,0	,0	
E6,0	,170	,0	,0	,0	,0	,0	
5F,0	,131	,0	,0	,0	,0	,0	
9A,0	,70	,0	,0	,0	,0	,0	
10,1	,1466160	,0	,0	,0	,0	,0	
35,0	,159	,0	,0	,0	,0	,0	
CB,0	,242	,0	,0	,0	,0	,0	
1E,1	,-7686969	,0	,0	,0	,0	,0	
32,0	,207	,0	,0	,0	,0	,0	
7A,0	,25	,0	,0	,0	,0	,0	
00,0	,112	,0	,0	,0	,0	,0	
37,0	,153	,0	,0	,0	,0	,0	
50,1	,-8956990	,0	,0	,0	,0	,0	
6B,0	,117	,0	,0	,0	,0	,0	
24,0	,61	,0	,0	,0	,0	,0	
86,0	,26	,0	,0	,0	,0	,0	
A8,0	,158	,0	,0	,0	,0	,0	
31,0	,158	,0	,0	,0	,0	,0	
3B,0	,36	,0	,0	,0	,0	,0	
C9,1	,1734353	,0	,0	,0	,0	,0	
82,1	,-5226603	,0	,0	,0	,0	,0	
A2,0	,2	,0	,0	,0	,0	,0	
98,0	,51	,0	,0	,0	,0	,0	
49,1	,4497414	,0	,0	,0	,0	,0	
8F,0	,224	,0	,0	,0	,0	,0	
1E,0	,148	,0	,0	,0	,0	,0	
40,0	,116	,0	,0	,0	,0	,0	
1A,0	,29	,0	,0	,0	,0	,0	
23,0	,159	,0	,0	,0	,0	,0	
